CaseRef,CaseId,CaseSystemId,NamedIndividual,AccusedRef,CaseStart_date,CaseStart_date_as_date,Case_date,Case_date_as_date,Age_at_case,CaseCommonName,Commission,Complaint,Correspondence,Chronicle,Other,Suspects_text,UNorthodoxRelPract_p,UNorthodoxRelPract_s,Consulting_p,Consulting_s,Demonic_p,Demonic_s,Demonic_possess_p,Demonic_possess_s,Fairies_p,Fairies_s,Folk_healing_p,Folk_healing_s,Maleficium_p,Maleficium_s,Midwifery_p,Midwifery_s,ImplicatedByAnother_p,ImplicatedByAnother_s,Neighbhd_dispute_p,Neighbhd_dispute_s,PoliticalMotive_p,PoliticalMotive_s,PropertyMotive_p,PropertyMotive_s,RefusedCharity_p,RefusedCharity_s,Treason_p,Treason_s,Other_p,Other_s,OtherText,NotEnoughInfo_p,NotEnoughInfo_s,WhiteMagic_p,WhiteMagic_s,Charnotes,DemonicPact,DevilNotes,WitchesMeeting,MeetingName,DevilPresent,Maleficium,CommunalSex,DevilWorship,FoodAndDrink,Dancing,Singing,SingingText,OtherPractices,MeetingNotes,Elphane/Fairyland,Food/Drink,SpecificVerbalFormulae,SpecificRitualActs,Familiars,Shape-Changing,Dreams/Visions,UnorthodoxReligiousPractice,SympatheticMagic,Ridingdead,FolkNotes,HumanIllness,HumanDeath,AnimalIllness,AnimalDeath,FemaleInfertility,MaleImpotence,AggravatingDisease,TransferringDisease,LayingOn,Removalbewitchment,Quarreling,Cursing,Poisoning,RecHealer,HealingHumans,HealingAnimals,Midwifery,DiseaseNotes,PropertyDamage,WeatherModification,OtherMaleficiaNotes,OtherChargesNotes,ClaimedBewitched,ClaimedPossessed,AdmitLesserCharge,ClaimedNaturalCauses,Nodefence,DefenseNotes,CaseNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"C/EGD/129",129,"EGD",-1,"A/EGD/118","18/11/1596","11/18/96 00:00:00","27/11/1596","11/27/96 00:00:00",,"Stewart,Cristian",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,"This seems to have been a killing of a high ranking person.  She was investigated in the presence of King James VI.",0,,0,,1,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,1,0,"witchcraft cast by one blak clout with a thing made of iron in it.  She left the clout near a gate where P. Ruthven often walked.  She gave the black clout to the Devil.  She also took P. Ruthven to a loch where she had left he clout.  She claimed that the black clout was made by Katherine Stewart (nik gourdue).  When she was going to be apprehended for his illness she tried to cure him with a herb bath",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"tried to cure as well.",0,0,,,0,0,0,0,0,,"Accused of killing Patrick Ruthven","SMD","05/15/01 17:00:16","LEM","12/05/02 14:19:55"
"C/EGD/1290",1290,"EGD",-1,"A/EGD/1278","19/4/1643","04/19/43 00:00:00","30/11/1643","11/30/43 00:00:00",39,"Stoddart,Agnes",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"No details about their accusations.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:25:33"
"C/EGD/1291",1291,"EGD",-1,"A/EGD/1279","19/4/1643","04/19/43 00:00:00","30/11/1643","11/30/43 00:00:00",14,"Rob,Jean",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"No details about accusations against this family.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:26:42"
"C/EGD/1292",1292,"EGD",0,,,,"14/12/1643","12/14/43 00:00:00",,"3 unnamed witches","to try witches in Queensferry",,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Queensferry, Linlithgow some witches.  The mention states that the commission will not be prejudicial to the Earl of Dunfermline, his right of regality of the lordship of Dunfermline.","SMD","05/15/01 17:00:16","jhm","10/03/02 12:27:40"
"C/EGD/1293",1293,"EGD",-1,"A/EGD/1281","31/12/1644","12/31/44 00:00:00","2/1/1645","01/02/45 00:00:00",,"Lachlane,Jean",,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,,0,"No description of the demonic pact in her confession, all about healing.",1,,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:29:23"
"C/EGD/1294",1294,"EGD",-1,"A/EGD/1282","31/12/1644","12/31/44 00:00:00","31/12/1644","12/31/44 00:00:00",,"Stewart,Helen",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:30:04"
"C/EGD/1295",1295,"EGD",-1,"A/EGD/1283","6/8/1644","08/06/44 00:00:00","4/2/1645","02/04/45 00:00:00",50,"Cunningham,Mary",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"She and her daughter were denounced by a witch.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"She was tried twice, first in Culross but was found not proven, so the commissioners asked her to be retried by the lord advocate arguing that the procurator fiscal (local judge) did not have any legal expertise and was not equipped for the trial.  The lord advocate agreed.  The bailies harrased her defence advocate and others who stood up for her.  She claimed that the bailies possessed their lands and yards.  It appears that the Privy Council granted her and her daughter's request of 6/8/1644 for release from prison and investigation of the conduct of the bailies.","SMD","05/15/01 17:00:16","jhm","10/03/02 12:31:49"
"C/EGD/1296",1296,"EGD",-1,"A/EGD/1284","6/8/1644","08/06/44 00:00:00","15/8/1644","08/15/44 00:00:00",,"Erskine,Jonet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"She was tried twice, first in Culross but was found not proven, so the commissioners asked her to be retried by the lord advocate arguing that the procurator fiscal (local judge) did not have any legal expertise and was not equipped for the trial.  The lord advocate agreed.  The bailies harrased her defence advocate and others who stood up for her.  She claimed that the bailies possessed their lands and yards.  It appears that the Privy Council granted her and her daughter's request of 6/8/1644 for release from prison and investigation of the conduct of the bailies.","SMD","05/15/01 17:00:16","jhm","10/03/02 12:36:49"
"C/EGD/1297",1297,"EGD",-1,"A/EGD/1285","1/4/1644","04/01/44 00:00:00","20/8/1644","08/20/44 00:00:00",,"Young,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"her mother, sister and (?aunt) were all accused of witchcraft, so some sort of family/neighbourhood dispute possible.",0,,0,,0,0,0,0,0,0,0,,,"The meeting was not described by Margaret Young but by another accused witch prior to her execution. Christian Melvill (C/EGD/1298) described how Margaret, her mother and her sister met Melvill with the devil and the two girls were given over to the devil by Hill at the burn.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/10/02 12:00:10"
"C/EGD/1298",1298,"EGD",-1,"A/EGD/1286","10/4/1644","04/10/44 00:00:00","20/8/1644","08/20/44 00:00:00",,"Melvill,Christiane",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,1,,1,0,0,0,0,0,0,,,"Melvill confessed to meeting the devil where Helen Hill gave her 2 daughters over to the devil.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:40:31"
"C/EGD/1299",1299,"EGD",-1,"A/EGD/1287","7/8/1644","08/07/44 00:00:00","2/10/1644","10/02/44 00:00:00",,"Young,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"possibly the same person as Margaret Young, c/jo/3075.","SMD","05/15/01 17:00:16","jhm","10/03/02 12:41:10"
"C/EGD/13",13,"EGD",-1,"A/EGD/4","12/1649","12/01/49 00:00:00","12/1649","12/01/49 00:00:00",,"Bowis,Janet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check Larner's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/03/02 12:42:42"
"C/EGD/130",130,"EGD",-1,"A/EGD/119","16/12/1596","12/16/96 00:00:00","16/12/1596","12/16/96 00:00:00",,"Grawie,Jonet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:43:20"
"C/EGD/1300",1300,"EGD",-1,"A/EGD/1288","18/9/1644","09/18/44 00:00:00","25/2/1645","02/25/45 00:00:00",,"McKennan,Jonnet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:44:41"
"C/EGD/1301",1301,"EGD",-1,"A/EGD/1289","18/9/1644","09/18/44 00:00:00","25/2/1645","02/25/45 00:00:00",,"Shenan,Marion",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:46:05"
"C/EGD/1302",1302,"EGD",-1,"A/EGD/1290","18/9/1644","09/18/44 00:00:00","25/2/1645","02/25/45 00:00:00",,"Russell,Marion",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","12/06/02 12:15:40"
"C/EGD/1303",1303,"EGD",-1,"A/EGD/1291","18/9/1644","09/18/44 00:00:00","25/2/1645","02/25/45 00:00:00",,"Bigham,Isobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 12:35:11"
"C/EGD/1304",1304,"EGD",-1,"A/EGD/1292","18/9/1644","09/18/44 00:00:00","25/2/1645","02/25/45 00:00:00",,"Elam,Africk",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:49:01"
"C/EGD/1305",1305,"EGD",-1,"A/EGD/1293","21/11/1644","11/21/44 00:00:00","21/11/1644","11/21/44 00:00:00",,"Thomsone,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 12:49:48"
"C/EGD/1306",1306,"EGD",-1,"A/EGD/1294","31/12/1644","12/31/44 00:00:00","31/12/1644","12/31/44 00:00:00",,"Lockie,Jonet",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"Mentioned meeting the devil as black man in another person's account",0,,0,0,0,0,0,0,0,,,"Accused by another witch that she flew to the meeting, supposedly on a cock, and attending a witches' meeting.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 16:00:15"
"C/EGD/1307",1307,"EGD",-1,"A/EGD/1295","31/12/1644","12/31/44 00:00:00","31/12/1644","12/31/44 00:00:00",,"Pattersone,Maillie",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"Mentioned as having met the devil as a black man in another person's confession.",0,,0,0,0,0,0,0,0,,,"Accused by another witch of night flying. She supposedly rode on a cat and of attending two meetings at the kirk in Carnwath.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","12/05/02 12:55:51"
"C/EGD/1308",1308,"EGD",-1,"A/EGD/1296","29/9/1644","09/29/44 00:00:00","31/12/1644","12/31/44 00:00:00",,"Watsoun,Margaret",,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,1,,1,0,0,0,1,1,0,,,"Night flying to the meetings: she supposedly rode on a botell of straw (a bundle of straw).  She was supposedly also possessed by the Devil.",0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 13:55:36"
"C/EGD/1309",1309,"EGD",-1,"A/EGD/1297","1/8/1644","08/01/44 00:00:00","14/11/1644","11/14/44 00:00:00",,"Reid,Margaret",,,,,,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,1,,1,0,0,0,0,0,0,,,,1,0,1,1,0,0,0,1,1,0,"She did some compasses around babies accompanied with secret words, withershins with candles around the child birth bed. Used a green hesp at childbed ceremonies. Passed sick child three times round an oak post (tree)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","12/03/02 11:57:11"
"C/EGD/131",131,"EGD",-1,"A/EGD/120","12/11/1597","11/12/97 00:00:00","12/11/1597","11/12/97 00:00:00",,"Stewart,Jonet",,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"She was part of a group of four women who appear to have been recognised folk healers who met, taught each other, cured for each other and generally worked together as professionals (the group includes c/egd/136, c/egd/133, c/egd/132, c/egd/131).  There is no mention of the Devil.",0,,1,,0,0,0,0,0,0,0,,,,0,0,1,1,0,0,0,1,1,0,"Used a shirt in south running water for a cure, then she had a smith put a red hot iron in the water with the shirt.  She used a garland of green woodbyne for a cure which she cut into nine pieces and cast into a fire.",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 13:59:57"
"C/EGD/1310",1310,"EGD",-1,"A/EGD/1298","1/8/1644","08/01/44 00:00:00","31/12/1644","12/31/44 00:00:00",,"Shaw,Kathren",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"The devil forced her to have sex, she fought but could not resist.",0,,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 14:00:34"
"C/EGD/1311",1311,"EGD",0,,"7/6/1649","06/07/49 00:00:00","7/6/1649","06/07/49 00:00:00",,"1 unnamed witch",,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The piper's mother, Haddington.","SMD","05/15/01 17:00:16","jhm","10/03/02 14:05:25"
"C/EGD/1312",1312,"EGD",-1,"A/EGD/1300","7/6/1649","06/07/49 00:00:00","7/6/1649","06/07/49 00:00:00",,"Clarkson,Agnes",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"Her house was filled with a black wind and mist when she first refused to join the Devil.  She was questioned as to how she renounced her baptism and she answered that it was really done with the carnal copulation.",1,,1,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sundry malefices alleged but not specified",0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 14:07:53"
"C/EGD/1313",1313,"EGD",-1,"A/EGD/1301","8/6/1649","06/08/49 00:00:00","8/6/1649","06/08/49 00:00:00",,"Weir,John",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 14:09:44"
"C/EGD/1315",1315,"EGD",-1,"A/EGD/1303","9/6/1649","06/09/49 00:00:00","11/7/1649","07/11/49 00:00:00",,"Lausone,Helen",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Named by Issobell Murray who confessed to demonic pact and meetings although no details from Lauson's confession.",1,"No details about Lauson's relationship with the devil but as Murray gave many details about pact it is likely that it was implied for. Claimed by Murray that the devil appeared as a man.",0,,0,0,0,0,0,0,0,,,"It was claimed that she attended meetings at Paiston where there was dancing and others present.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","10/10/02 09:33:04"
"C/EGD/1316",1316,"EGD",-1,"A/EGD/1304","9/6/1649","06/09/49 00:00:00","11/7/1649","07/11/49 00:00:00",,"Purdie,Barbara",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Named by Issobell Murray whose confession give details about activities. No details from Purdie's confession. Murray confessed to demonic pact but no details about Purdie's relationship with the devil.",1,"No details about Purdie's relationship with the devil but by her association with Murray and attendance at meetings then some form of pact implied by presbytery. Murray claimed the devil appeared as a man.",0,,0,0,0,0,0,0,0,,,"Details in Issobell Murray's confession about meetings around the time of Pasche. Meetings were at the Butter dam, the loch and a house yard in Paiston. Murray confessed to demonic pact but there are no details about Purdie's confession.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","10/10/02 10:02:37"
"C/EGD/1317",1317,"EGD",-1,"A/EGD/1305","9/6/1649","06/09/49 00:00:00","12/6/1649","06/12/49 00:00:00",,"Hog,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","10/10/02 10:52:15"
"C/EGD/1318",1318,"EGD",-1,"A/EGD/1306","8/6/1649","06/08/49 00:00:00","25/7/1649","07/25/49 00:00:00",,"Bartilman,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,"Details about meetings at the Butter dam and the loch at Paiston in Issobell Murray's confession, nothing from Bartilman's own confession.",0,0,0,0,0,0,0,0,0,0,"Meetings held around Pasche, first week or week after, either 1 a.m. or 10 o'clock at night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/03/02 14:36:06"
"C/EGD/1319",1319,"EGD",-1,"A/EGD/1307","8/6/1649","06/08/49 00:00:00","8/6/1649","06/08/49 00:00:00",,"Russell,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,"It was claimed by another person she attended meetings at a house.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","12/06/02 12:15:53"
"C/EGD/132",132,"EGD",-1,"A/EGD/121","12/11/1597","11/12/97 00:00:00","12/11/1597","11/12/97 00:00:00",,"Lewinstoun,Christian",,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"She was part of a group of four women who appear to have been recognised folk healers who met, taught each other, cured for each other and generally worked together as professionals (the group includes c/egd/136, c/egd/133, c/egd/132, c/egd/131).  There is no mention of the Devil.",0,,1,,0,0,0,0,0,0,0,,,,1,0,1,1,0,0,0,0,1,0,"Her daughter was taken away by the fairies and she learned witchcraft and taught it to Lewinstoun.  She found a bunch of bewitched items in their wall and cast them into a fire.  For knowledge of the sex of a baby, power received from the fairy-folk.  She was consulted by Saidler for cures.  She could heal named diseases",1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,"She supposedly worked with Christian Sadler.  A man approached her 'as ane wyfe woman, haifing knaulege in the foirsaid airt [witchcraft].'  ie she was a wise woman, or a healer.",1,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 15:49:09"
"C/EGD/1320",1320,"EGD",-1,"A/EGD/1308","8/6/1649","06/08/49 00:00:00","8/6/1649","06/08/49 00:00:00",,"Adamsone,Marjorie",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,"Claimed by another person that she attended meetings at a house.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/10/02 12:07:08"
"C/EGD/1321",1321,"EGD",-1,"A/EGD/1309",,,"8/6/1649","06/08/49 00:00:00",,"Richesone,Marion",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,"Claimed by Agnes Hunter that she attended meetings at a house.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","12/06/02 12:24:01"
"C/EGD/1322",1322,"EGD",-1,"A/EGD/1310","8/6/1649","06/08/49 00:00:00","21/6/1649","06/21/49 00:00:00",,"Hunter,Agnes",,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"she found him cold during sex.",1,,1,0,0,0,1,0,0,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 16:21:44"
